,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6392495632171631,0.41444188356399536,-0.08166451007127762,0.9966794848442078,0.6405649781227112,0.40611758828163147,-0.09795735031366348,0.9917722940444946,0.6415553689002991,0.4055301547050476,-0.09796274453401566,0.9902951121330261,0.642626166343689,0.4049782156944275,-0.0979749783873558,0.9908256530761719,0.6387521028518677,0.40712785720825195,-0.07894278317689896,0.9951454997062683,0.638473629951477,0.40721920132637024,-0.07895612716674805,0.9952697157859802,0.6382226347923279,0.4073144197463989,-0.07898151129484177,0.9959684014320374,0.6470561623573303,0.4055846035480499,-0.12461735308170319,0.9804849028587341,0.6416519284248352,0.4086916744709015,-0.03799549490213394,0.9957331418991089,0.6443331837654114,0.4203330874443054,-0.08582229167222977,0.9959667325019836,0.6416563987731934,0.42073896527290344,-0.060965292155742645,0.9978131055831909,0.6590508818626404,0.4422062039375305,-0.16218982636928558,0.9983237385749817,0.661687970161438,0.43849804997444153,0.047313109040260315,0.999755322933197,0.6592507362365723,0.5068511962890625,-0.22323961555957794,0.2265382558107376,0.6594401001930237,0.4797007441520691,0.1862463653087616,0.8974257111549377,0.6381910443305969,0.5406580567359924,-0.2649654150009155,0.3664466142654419,0.6310783624649048,0.4877203106880188,0.2642866373062134,0.8871822953224182,0.634803831577301,0.5501323342323303,-0.2910413444042206,0.3696349263191223,0.6270856261253357,0.48696041107177734,0.2832179069519043,0.8726377487182617,0.6321267485618591,0.5450390577316284,-0.28311657905578613,0.38004857301712036,0.6215581297874451,0.48521068692207336,0.26085591316223145,0.8708336353302002,0.6331273317337036,0.5421022176742554,-0.2625053822994232,0.36016345024108887,0.62272047996521,0.48708710074424744,0.25726979970932007,0.8454024791717529,0.6685293912887573,0.5706595778465271,-0.07502951472997665,0.9960576891899109,0.681775689125061,0.5640562176704407,0.07505397498607635,0.9981765151023865,0.6552203297615051,0.6332789063453674,0.05222829431295395,0.5604586601257324,0.6728318333625793,0.6227700710296631,0.22423534095287323,0.8907195329666138,0.6587817072868347,0.7097166776657104,0.18714790046215057,0.7104538679122925,0.6719237565994263,0.683800995349884,0.37967631220817566,0.9188480377197266,0.6656312942504883,0.7156822681427002,0.20149728655815125,0.7676089406013489,0.6793935298919678,0.6961695551872253,0.3968820571899414,0.8834404349327087,0.6392104029655457,0.7398930788040161,0.17351897060871124,0.8241109848022461,0.6566067337989807,0.712012529373169,0.38777756690979004,0.9216439723968506
1,0.6375943422317505,0.41639813780784607,-0.0679396539926529,0.9960240721702576,0.6388524770736694,0.40676841139793396,-0.08601710945367813,0.9914260506629944,0.639869749546051,0.40600821375846863,-0.0860481709241867,0.9901477694511414,0.6409458518028259,0.4052867293357849,-0.08609963208436966,0.9907639026641846,0.637286365032196,0.40789905190467834,-0.06561066210269928,0.9943161606788635,0.6372005343437195,0.40793493390083313,-0.06559375673532486,0.9940916895866394,0.6371455788612366,0.407961905002594,-0.06564938277006149,0.9949185252189636,0.6462336182594299,0.4054785370826721,-0.12066322565078735,0.9813064932823181,0.6413408517837524,0.4086475372314453,-0.027827849611639977,0.9937826991081238,0.6433330178260803,0.42116615176200867,-0.0753302127122879,0.9952382445335388,0.6410495042800903,0.4219614565372467,-0.04847848787903786,0.9964125156402588,0.6584713459014893,0.44014737010002136,-0.15302516520023346,0.9984415173530579,0.6614230871200562,0.4399542510509491,0.046388980001211166,0.9995952844619751,0.6569173336029053,0.5062750577926636,-0.20205576717853546,0.28272461891174316,0.6825800538063049,0.4951228201389313,0.11507105827331543,0.8153390288352966,0.6451597213745117,0.5466474294662476,-0.22458162903785706,0.37906527519226074,0.687183141708374,0.5389164090156555,0.11329947412014008,0.8043201565742493,0.6455420851707458,0.5578745603561401,-0.24515220522880554,0.37914788722991943,0.6910860538482666,0.5499298572540283,0.11849169433116913,0.7924274206161499,0.6453177332878113,0.5558642745018005,-0.2394448220729828,0.3864375948905945,0.6862884759902954,0.5498743057250977,0.09754832088947296,0.7908778786659241,0.6452901363372803,0.5521108508110046,-0.22253668308258057,0.35945892333984375,0.684829831123352,0.5458651185035706,0.10413126647472382,0.7680695056915283,0.6659735441207886,0.5673678517341614,-0.06684498488903046,0.9963006973266602,0.6694744825363159,0.5640518665313721,0.06677466630935669,0.9980928897857666,0.6546379923820496,0.6323862671852112,0.05617034435272217,0.5996147394180298,0.6561621427536011,0.6291354298591614,0.1697232574224472,0.8705987334251404,0.6587091088294983,0.6990097165107727,0.189797505736351,0.735476016998291,0.6665989756584167,0.7066906094551086,0.2859363555908203,0.9055895805358887,0.6634799838066101,0.7102506160736084,0.20266158878803253,0.7822633385658264,0.6706200838088989,0.7066943049430847,0.29685431718826294,0.8702988028526306,0.6399449110031128,0.7364866733551025,0.16474056243896484,0.8357665538787842,0.6497759819030762,0.7276486754417419,0.2643163204193115,0.9090479612350464
2,0.6357685923576355,0.41907164454460144,-0.0378781221807003,0.9917603731155396,0.6369695067405701,0.4082174301147461,-0.054422926157712936,0.9868032932281494,0.6380717158317566,0.4072875380516052,-0.05448490381240845,0.9854252338409424,0.6392181515693665,0.4063623547554016,-0.05454663187265396,0.9868811368942261,0.6353653073310852,0.40933936834335327,-0.0349859818816185,0.9887735843658447,0.6353658437728882,0.4092487394809723,-0.03497723862528801,0.9872121810913086,0.6353991031646729,0.4091249704360962,-0.03505158796906471,0.9895471930503845,0.644839882850647,0.4056263566017151,-0.08687470853328705,0.976899266242981,0.640159547328949,0.4087575376033783,0.002681129379197955,0.9850689172744751,0.6419316530227661,0.4230429530143738,-0.04495729133486748,0.9894416332244873,0.6397522687911987,0.42404285073280334,-0.019230689853429794,0.9886423945426941,0.658180832862854,0.44012823700904846,-0.11909899860620499,0.998087465763092,0.6578495502471924,0.4430343806743622,0.06250191479921341,0.9991828799247742,0.6467763185501099,0.5021621584892273,-0.16489017009735107,0.2986328601837158,0.675730288028717,0.4997260868549347,0.13020245730876923,0.7401639819145203,0.6390067934989929,0.5318647027015686,-0.17602293193340302,0.35903871059417725,0.6715741753578186,0.5384592413902283,0.1382180154323578,0.7306716442108154,0.6405755281448364,0.5389236211776733,-0.19282464683055878,0.3621133267879486,0.673031210899353,0.5484648942947388,0.1449332982301712,0.7216840386390686,0.6439714431762695,0.5365229249000549,-0.1873188465833664,0.36769264936447144,0.6690971255302429,0.5470933318138123,0.12598903477191925,0.7205177545547485,0.6451398134231567,0.5346595644950867,-0.17411620914936066,0.34005698561668396,0.6685630083084106,0.5434070825576782,0.1300918608903885,0.7001595497131348,0.6645170450210571,0.5675468444824219,-0.06008588522672653,0.9963135719299316,0.6651410460472107,0.5695226192474365,0.06001802533864975,0.9977084398269653,0.6527988314628601,0.6343844532966614,0.02709660865366459,0.6342287063598633,0.6495749354362488,0.6323210000991821,0.15196570754051208,0.8645727038383484,0.6559856534004211,0.6986629366874695,0.1552116572856903,0.7560209035873413,0.662833571434021,0.7008030414581299,0.26737648248672485,0.8988699913024902,0.6572836637496948,0.7106071710586548,0.16730016469955444,0.7932510375976562,0.6689274907112122,0.7048928141593933,0.27863776683807373,0.8635035157203674,0.6402773857116699,0.7353990077972412,0.12979450821876526,0.8412716388702393,0.6490128636360168,0.7286569476127625,0.2528309226036072,0.8968435525894165
3,0.6301789879798889,0.4185529053211212,-0.013232546858489513,0.98615562915802,0.6321943402290344,0.4077436625957489,-0.030392998829483986,0.9802065491676331,0.6331288814544678,0.40688416361808777,-0.03045978769659996,0.9785996675491333,0.6341320872306824,0.40596750378608704,-0.030517902225255966,0.9812708497047424,0.6313731670379639,0.4085425138473511,-0.010261479765176773,0.9808864593505859,0.6316646337509155,0.4083346128463745,-0.01024478580802679,0.9781486988067627,0.6319772601127625,0.40802615880966187,-0.010324237868189812,0.9823837280273438,0.641151487827301,0.4052095115184784,-0.07423371076583862,0.9705162644386292,0.6381729245185852,0.40753987431526184,0.017694739624857903,0.9691997766494751,0.6360435485839844,0.422924667596817,-0.025480788201093674,0.9806469678878784,0.6350458860397339,0.42401185631752014,0.0009884723694995046,0.9761809706687927,0.6534731388092041,0.44028279185295105,-0.1174783930182457,0.9977006316184998,0.6576834321022034,0.44367843866348267,0.0679151713848114,0.9981881380081177,0.6429826021194458,0.5021657347679138,-0.13502730429172516,0.3095911741256714,0.6743752360343933,0.5013970136642456,0.10604961961507797,0.6682592034339905,0.6401593089103699,0.5322011113166809,-0.08871661126613617,0.3330104351043701,0.664803147315979,0.5430119037628174,0.09093563258647919,0.6598395705223083,0.6431848406791687,0.5407253503799438,-0.0980108231306076,0.3365355134010315,0.6639806628227234,0.5535093545913696,0.0951051265001297,0.6526605486869812,0.644884467124939,0.5405653715133667,-0.09335144609212875,0.3409341275691986,0.65982586145401,0.553193211555481,0.07633677870035172,0.6516599655151367,0.644959032535553,0.5387828350067139,-0.08615398406982422,0.31549566984176636,0.660153865814209,0.5491032004356384,0.08153457939624786,0.6336212754249573,0.6611021757125854,0.5668022632598877,-0.05958883836865425,0.9963839054107666,0.6622757911682129,0.568952739238739,0.05949147418141365,0.9973168969154358,0.6540408134460449,0.6366100311279297,-0.012015050277113914,0.6654763221740723,0.6455068588256836,0.6314918398857117,0.12733586132526398,0.8545174598693848,0.6531656384468079,0.6995008587837219,0.1053972989320755,0.7754188776016235,0.6569331288337708,0.6991089582443237,0.23430439829826355,0.8946016430854797,0.6580740213394165,0.7203138470649719,0.11598702520132065,0.8043773174285889,0.6635440587997437,0.7067258358001709,0.24448883533477783,0.8597465753555298,0.640532374382019,0.735299289226532,0.07701587677001953,0.8472318053245544,0.6442655324935913,0.7347365617752075,0.21952569484710693,0.8885306119918823
4,0.62661212682724,0.41699036955833435,-0.00770496716722846,0.9814092516899109,0.629407525062561,0.40711620450019836,-0.023932982236146927,0.9735496044158936,0.6301834583282471,0.40643373131752014,-0.02399281971156597,0.9717226028442383,0.6309671998023987,0.40563979744911194,-0.024044211953878403,0.9754036664962769,0.6291505098342896,0.40738868713378906,-0.0033958565909415483,0.9736474752426147,0.6296960115432739,0.4070231318473816,-0.003380230162292719,0.9694886803627014,0.6301974654197693,0.40655022859573364,-0.0034827818162739277,0.9757238626480103,0.6380164623260498,0.4051227271556854,-0.06682233512401581,0.9633297324180603,0.6362197995185852,0.4066230356693268,0.025853389874100685,0.9575398564338684,0.6316037774085999,0.42254140973091125,-0.020133869722485542,0.9720403552055359,0.6314181685447693,0.4234676659107208,0.006620483007282019,0.9660001397132874,0.6505297422409058,0.44032254815101624,-0.1149408370256424,0.9973703026771545,0.6579306721687317,0.43903905153274536,0.07593081146478653,0.9976045489311218,0.6386722922325134,0.5024195313453674,-0.13395407795906067,0.3315254747867584,0.6700449585914612,0.49831444025039673,0.10605837404727936,0.604062020778656,0.6376444101333618,0.540393054485321,-0.09002642333507538,0.3134809732437134,0.6592833995819092,0.5395389199256897,0.0803784653544426,0.5966988801956177,0.6420363783836365,0.550102174282074,-0.10038469731807709,0.3166760802268982,0.6581096649169922,0.5504466891288757,0.08375616371631622,0.5912671089172363,0.6435942649841309,0.5508958101272583,-0.09486899524927139,0.3200297951698303,0.6539132595062256,0.5495920777320862,0.06538373976945877,0.5904783606529236,0.6446245908737183,0.5478936433792114,-0.08709447085857391,0.29588982462882996,0.6542969942092896,0.5456014275550842,0.07108251750469208,0.5745410919189453,0.6594558954238892,0.5645520091056824,-0.05984438210725784,0.9963302612304688,0.6566480398178101,0.5631453394889832,0.05975170060992241,0.9971017241477966,0.6469125747680664,0.6382805109024048,-0.01198735274374485,0.6898847222328186,0.636679470539093,0.6307843923568726,0.09048888087272644,0.8404160141944885,0.6502541303634644,0.7030017971992493,0.1064564436674118,0.7915647029876709,0.6513239145278931,0.7010509371757507,0.19519354403018951,0.8841509222984314,0.6548541188240051,0.7196110486984253,0.11722469329833984,0.8128054738044739,0.6572279334068298,0.7106865048408508,0.205049067735672,0.8488988280296326,0.6395335793495178,0.7369291186332703,0.08382575213909149,0.8517417311668396,0.6403980851173401,0.7371399998664856,0.18039579689502716,0.8765181303024292
5,0.6279091835021973,0.4158024787902832,-0.08793676644563675,0.9813050627708435,0.6304973363876343,0.4061814546585083,-0.09455804526805878,0.9724414348602295,0.6314386129379272,0.40565046668052673,-0.09463042765855789,0.9701173305511475,0.6323971748352051,0.40503114461898804,-0.09469996392726898,0.9743102192878723,0.6291601657867432,0.4066678285598755,-0.07581790536642075,0.9722972512245178,0.6290850639343262,0.4065457880496979,-0.07577476650476456,0.9671427607536316,0.6289320588111877,0.4063158929347992,-0.07584373652935028,0.9743511080741882,0.6378135085105896,0.40517619252204895,-0.08309102058410645,0.9622958898544312,0.6326490640640259,0.4068939983844757,0.013673554174602032,0.954032838344574,0.6324796080589294,0.42238304018974304,-0.08201248943805695,0.9714166522026062,0.6308720111846924,0.4234282374382019,-0.0569404773414135,0.9636191725730896,0.6516486406326294,0.43911072611808777,-0.1055302768945694,0.9972448348999023,0.6442483067512512,0.44340577721595764,0.0685943141579628,0.9973118901252747,0.6424124836921692,0.4773063659667969,-0.12208012491464615,0.34955957531929016,0.6480334997177124,0.49948111176490784,0.0995863527059555,0.5495354533195496,0.6381329298019409,0.5023217797279358,-0.10324686765670776,0.29706552624702454,0.6454475522041321,0.5457680821418762,0.05363528057932854,0.546512246131897,0.6414836645126343,0.507331907749176,-0.11683802306652069,0.29859861731529236,0.64383465051651,0.5598085522651672,0.04966989532113075,0.5428094267845154,0.6425172090530396,0.5073366761207581,-0.11524470150470734,0.30121228098869324,0.6441224813461304,0.559138834476471,0.028321316465735435,0.5425978899002075,0.6429995894432068,0.5068811178207397,-0.10265006124973297,0.27798375487327576,0.6458621621131897,0.5543270707130432,0.04250872880220413,0.5285357236862183,0.6588642597198486,0.5648888349533081,-0.05441226810216904,0.9963767528533936,0.6436353921890259,0.5630152225494385,0.054394952952861786,0.9970600605010986,0.6533187031745911,0.6451410055160522,-0.05677565187215805,0.7145246267318726,0.6276489496231079,0.6328413486480713,0.05550198629498482,0.8481175303459167,0.6471100449562073,0.7073220610618591,0.07166361063718796,0.8080459833145142,0.6465814113616943,0.7027837038040161,0.18293052911758423,0.8885681629180908,0.6516746282577515,0.7222093939781189,0.081072136759758,0.8114007115364075,0.6525753736495972,0.7133728861808777,0.19383926689624786,0.8514278531074524,0.6376433372497559,0.739607036113739,0.01683897152543068,0.8606497049331665,0.6361076831817627,0.7377651333808899,0.1556241512298584,0.882158100605011
6,0.6252964735031128,0.41566213965415955,-0.0994044616818428,0.9804936051368713,0.6279725432395935,0.4061024487018585,-0.10724029690027237,0.9707741737365723,0.6291319131851196,0.4055691659450531,-0.10731381177902222,0.9683863520622253,0.6303907036781311,0.40495407581329346,-0.10736590623855591,0.9727548360824585,0.6260364651679993,0.40666431188583374,-0.08785964548587799,0.9710537791252136,0.6257866621017456,0.4065598249435425,-0.08784453570842743,0.9655407071113586,0.6254962086677551,0.40632644295692444,-0.08791111409664154,0.9730423092842102,0.6358349323272705,0.4052310585975647,-0.09524916857481003,0.9604435563087463,0.6294242143630981,0.4071134626865387,-0.0006283653783611953,0.9509406685829163,0.6297608613967896,0.42233580350875854,-0.09443341940641403,0.9698242545127869,0.627479612827301,0.4233509600162506,-0.06853058934211731,0.9604367017745972,0.6522219777107239,0.4385645091533661,-0.11627880483865738,0.9969732761383057,0.6408472657203674,0.4464346766471863,0.06715699285268784,0.9970645308494568,0.6524964570999146,0.48538175225257874,-0.14960308372974396,0.3694744408130646,0.636077880859375,0.4995648264884949,0.11642229557037354,0.5013798475265503,0.646138072013855,0.5166174173355103,-0.13387377560138702,0.2811276614665985,0.6228432655334473,0.5381924510002136,0.07410342246294022,0.5058958530426025,0.6478109955787659,0.5236957669258118,-0.14920122921466827,0.28334110975265503,0.6181470155715942,0.5492469668388367,0.07131700962781906,0.5046347379684448,0.6468757390975952,0.5221561789512634,-0.17599867284297943,0.28554534912109375,0.6170946955680847,0.5477316975593567,0.0471264123916626,0.5055474042892456,0.6465281844139099,0.5205137133598328,-0.14968308806419373,0.26262298226356506,0.619992733001709,0.5441386103630066,0.0618869885802269,0.49305567145347595,0.6549500823020935,0.5654633045196533,-0.05759609490633011,0.9961453676223755,0.6393976807594299,0.5635765790939331,0.057569198310375214,0.9966527223587036,0.6479721665382385,0.6453235745429993,-0.05174238234758377,0.7383870482444763,0.6225656270980835,0.6334750056266785,0.08023174107074738,0.8525896668434143,0.6444768309593201,0.7164588570594788,0.02329464815557003,0.8249309659004211,0.6391828060150146,0.7039097547531128,0.18183781206607819,0.8890013098716736,0.6498397588729858,0.7306908965110779,0.026795867830514908,0.8200604915618896,0.6452879905700684,0.7159186005592346,0.18917813897132874,0.8503010869026184,0.6294035911560059,0.7420662641525269,-0.04000726714730263,0.8714573979377747,0.6207951903343201,0.7347568869590759,0.15135076642036438,0.8853542804718018
7,0.6205336451530457,0.41596561670303345,-0.08443107455968857,0.9794498682022095,0.622856080532074,0.4067007005214691,-0.093994140625,0.9695522785186768,0.623616099357605,0.40625110268592834,-0.09405007213354111,0.9678473472595215,0.6244513988494873,0.40571466088294983,-0.09410662949085236,0.9722650051116943,0.6222317218780518,0.4070034325122833,-0.07788242399692535,0.9691259860992432,0.6225119233131409,0.4068254232406616,-0.07786541432142258,0.9634336829185486,0.6228169202804565,0.40651458501815796,-0.07788912951946259,0.970948338508606,0.6303811073303223,0.40601593255996704,-0.10918551683425903,0.9608648419380188,0.6277645826339722,0.407171368598938,-0.0009252767194993794,0.9472387433052063,0.6246466636657715,0.42248913645744324,-0.08253009617328644,0.9687963128089905,0.6239469647407532,0.4233635365962982,-0.05819274112582207,0.9577751159667969,0.6447826623916626,0.43862825632095337,-0.1431499570608139,0.9971528053283691,0.6433343887329102,0.44470661878585815,0.06541205942630768,0.9966555237770081,0.6382745504379272,0.4871901273727417,-0.15393607318401337,0.40980952978134155,0.6435253024101257,0.4970034062862396,0.10823402553796768,0.4543514549732208,0.6356794834136963,0.5380197763442993,-0.13552451133728027,0.28136494755744934,0.6306164860725403,0.5338881611824036,0.08057039976119995,0.45926278829574585,0.6390140652656555,0.5497554540634155,-0.14933423697948456,0.28124403953552246,0.6271143555641174,0.5433974862098694,0.08257497847080231,0.4592582583427429,0.638058066368103,0.5506088137626648,-0.15124526619911194,0.28209954500198364,0.6251182556152344,0.5421158075332642,0.06140652298927307,0.4603309631347656,0.6370822191238403,0.5466548204421997,-0.13593554496765137,0.25680267810821533,0.6269183158874512,0.5389853715896606,0.06981062144041061,0.4494299590587616,0.6499181389808655,0.5656455755233765,-0.06442505866289139,0.9961326122283936,0.6398800015449524,0.5635755062103271,0.06439148634672165,0.9961718320846558,0.643839955329895,0.6453917026519775,-0.041054584085941315,0.7615159153938293,0.6208608150482178,0.6333020925521851,0.10696305334568024,0.8519322276115417,0.6432342529296875,0.7226961255073547,0.019410157576203346,0.8412160277366638,0.631820797920227,0.7101735472679138,0.1982029378414154,0.8893913626670837,0.6481713056564331,0.7367571592330933,0.0219316054135561,0.8320885896682739,0.639793336391449,0.7254663109779358,0.20494040846824646,0.8503592014312744,0.6210538148880005,0.7418261766433716,-0.03903181105852127,0.8826146721839905,0.6079021692276001,0.7342787384986877,0.174209326505661,0.8890265822410583
8,0.6187980771064758,0.4163946807384491,-0.07869932800531387,0.9791986346244812,0.6206153035163879,0.40753743052482605,-0.09285406023263931,0.9697741270065308,0.6213576793670654,0.4071044623851776,-0.0928926169872284,0.9685563445091248,0.6222093105316162,0.40658214688301086,-0.09292074292898178,0.9727444052696228,0.6201385259628296,0.4077692925930023,-0.07232878357172012,0.9688646793365479,0.6204822659492493,0.407596617937088,-0.07232408970594406,0.9632480144500732,0.6208986043930054,0.4073125720024109,-0.07237961143255234,0.9705109000205994,0.6281798481941223,0.40674859285354614,-0.1197836846113205,0.9624351263046265,0.6262754201889038,0.40782010555267334,-0.015803124755620956,0.9469789266586304,0.6231318712234497,0.42271697521209717,-0.08330134302377701,0.9693354964256287,0.6226516962051392,0.42356401681900024,-0.05542021989822388,0.9583196640014648,0.6414687037467957,0.4409283697605133,-0.15283837914466858,0.9973278045654297,0.6429893970489502,0.444736510515213,0.05859513208270073,0.9965195059776306,0.6349900960922241,0.4969668984413147,-0.17061975598335266,0.4504558742046356,0.6407907605171204,0.4965614974498749,0.10486187040805817,0.41258886456489563,0.6311985850334167,0.5489140748977661,-0.14995166659355164,0.2863401174545288,0.6271223425865173,0.5325865149497986,0.08178161084651947,0.4184742867946625,0.6339886784553528,0.5603305101394653,-0.16505590081214905,0.2836492955684662,0.6235558390617371,0.5418004393577576,0.08470039069652557,0.4198198616504669,0.6330684423446655,0.5611085295677185,-0.16425849497318268,0.28291237354278564,0.6211993098258972,0.5408536195755005,0.06378456205129623,0.42108097672462463,0.6322659254074097,0.5569654107093811,-0.14911653101444244,0.25484246015548706,0.6226233839988708,0.5373311638832092,0.07141108810901642,0.41176849603652954,0.6417940855026245,0.5657355189323425,-0.0661868155002594,0.9961274266242981,0.6401448845863342,0.5637797117233276,0.06614856421947479,0.9955922961235046,0.6368097066879272,0.6445675492286682,-0.029848501086235046,0.7830229997634888,0.6237984299659729,0.6346767544746399,0.11262098699808121,0.8478368520736694,0.6394755840301514,0.7243481874465942,0.032716698944568634,0.8561599254608154,0.6271477937698364,0.7155784964561462,0.2096070498228073,0.8895614147186279,0.6438051462173462,0.7382885813713074,0.03573772311210632,0.8450772762298584,0.6334096193313599,0.7317189574241638,0.2156786173582077,0.8496740460395813,0.6099266409873962,0.7410349249839783,-0.020018797367811203,0.892972469329834,0.5977578163146973,0.7328808903694153,0.18452909588813782,0.8922065496444702
9,0.6147693395614624,0.4172547459602356,-0.053846050053834915,0.9804395437240601,0.615972638130188,0.40875813364982605,-0.07019465416669846,0.9717522263526917,0.6166006326675415,0.40823638439178467,-0.07021884620189667,0.9707760810852051,0.617296040058136,0.4076308310031891,-0.07021462917327881,0.9746231436729431,0.6160743236541748,0.40886059403419495,-0.04746055230498314,0.9705410003662109,0.616726815700531,0.408530056476593,-0.047450002282857895,0.9652077555656433,0.6174761056900024,0.40807610750198364,-0.047501422464847565,0.9718874096870422,0.6235784292221069,0.4070267975330353,-0.11039507389068604,0.9654806852340698,0.6236604452133179,0.4078303873538971,-0.003238815115764737,0.949268639087677,0.6196333169937134,0.42285698652267456,-0.06417906284332275,0.9713415503501892,0.6197227835655212,0.4236584007740021,-0.03420894593000412,0.9607827663421631,0.6383750438690186,0.4397360384464264,-0.15027031302452087,0.9975753426551819,0.6423476934432983,0.4413948357105255,0.06655654311180115,0.9965819716453552,0.6360188722610474,0.4961503744125366,-0.1748887002468109,0.5019662976264954,0.6395184993743896,0.4931984841823578,0.10764628648757935,0.3752472698688507,0.630075991153717,0.5454456210136414,-0.14733345806598663,0.33834338188171387,0.6263813376426697,0.5309171080589294,0.07985584437847137,0.38212817907333374,0.6283053159713745,0.5605023503303528,-0.16269773244857788,0.32865625619888306,0.6227706670761108,0.5404895544052124,0.08280116319656372,0.38441503047943115,0.628661036491394,0.5601383447647095,-0.16033878922462463,0.3268057703971863,0.62115079164505,0.5400866270065308,0.06196190044283867,0.3859015703201294,0.6288565397262573,0.5531119108200073,-0.14522768557071686,0.292423278093338,0.623822808265686,0.5357123613357544,0.0694042295217514,0.37793877720832825,0.639242947101593,0.5652748346328735,-0.06768553704023361,0.9962518215179443,0.6389603614807129,0.5634574294090271,0.06763549149036407,0.9954758882522583,0.6364182233810425,0.6442740559577942,-0.02859029732644558,0.8027200102806091,0.6191884279251099,0.6344152092933655,0.10940073430538177,0.8483330607414246,0.6400457620620728,0.7235772609710693,0.030963962897658348,0.8694211840629578,0.6159901022911072,0.715505063533783,0.1718834489583969,0.8937151432037354,0.6445272564888,0.7375831007957458,0.03388164937496185,0.8557194471359253,0.6235241889953613,0.7316070795059204,0.175596684217453,0.8537458777427673,0.6160485744476318,0.7423619031906128,-0.017987636849284172,0.9022408723831177,0.5888965725898743,0.7328199744224548,0.14241357147693634,0.8975375890731812
